id	height	width
NMAAHC-HCA_7.32.D.2	1250.0	820.0
NMAAHC-HCA_7.33.A.1	1264.0	794.0
NMAAHC-HCA_7.35.A	1776.0	1380.0
NMAAHC-HCA_9.2.C	1704.0	1350.0
NMAAHC-HCA_9.25.D	1650.0	1351.0
NMAAHC-HCA_9.26.D	1650.0	1351.0
NMAAHC-HCA_9.27.A	1674.0	1338.0
NMAAHC-HCA_9.27.B	1734.0	1362.0
NMAAHC-HCA_9.30.A	1674.0	1338.0
NMAAHC-HCA_9.30.D	1650.0	1351.0
NMAAHC-HCA_9.31.B	1734.0	1362.0
NMAAHC-HCA_9.32.C	1704.0	1350.0
NMAAHC-HCA_9.34.B	1734.0	1362.0
NMAAHC-HCA_9.36.D	1650.0	1351.0
NMAAHC-HCA_9.39.B.1	1268.0	796.0
NMAAHC-HCA_9.39.B.2	1268.0	816.0
NMAAHC-HCA_9.39.D	1351.0	1650.0
NMAAHC-HCA_9.4.D	1650.0	1351.0
NMAAHC-HCA_9.40.D	1650.0	1351.0
NMAAHC-HCA_9.44.B	1734.0	1362.0
NMAAHC-2007_1_69_9_44_D	1604.0	2000.0
NMAAHC-HCA_9.47.A	1674.0	1338.0
NMAAHC-HCA_9.47.C	1704.0	1350.0
NMAAHC-HCA_9.5.C	1704.0	1350.0
NMAAHC-HCA_9.5.D	1650.0	1351.0
NMAAHC-HCA_20.4.D.1	1277.0	800.0
NMAAHC-HCA_20.40.C	1770.0	1410.0
NMAAHC-HCA_20.40.D	1794.0	1423.0
NMAAHC-HCA_20.41.C	1770.0	1410.0
NMAAHC-HCA_20.43.A	1800.0	1434.0
NMAAHC-HCA_20.6.A.1	1272.0	678.0
NMAAHC-HCA_20.8.C	1770.0	1410.0
NMAAHC-HCA_20.9.B	1812.0	1417.0
NMAAHC-HCA_21.01.B	1682.0	1354.0
NMAAHC-HCA_21.02.A	1719.0	1335.0
NMAAHC-HCA_21.04.B	1660.0	1362.0
NMAAHC-HCA_21.05.B	1660.0	1362.0
NMAAHC-HCA_21.06.D	1672.0	1331.0
NMAAHC-HCA_21.11.B	1660.0	1362.0
NMAAHC-HCA_21.11.C	1640.0	1323.0
NMAAHC-HCA_21.12.B	1660.0	1362.0
NMAAHC-HCA_21.19.D	1672.0	1331.0
NMAAHC-HCA_21.21.B	1362.0	1660.0
NMAAHC-HCA_21.22.B	1362.0	1660.0
NMAAHC-HCA_21.24.B	1660.0	1362.0
NMAAHC-HCA_21.25.B	1660.0	1362.0
NMAAHC-HCA_21.30.D	1331.0	1672.0
NMAAHC-HCA_21.33.D	1331.0	1672.0
NMAAHC-HCA_21.34.C	1640.0	1323.0
NMAAHC-HCA_20.41.A	1800.0	1434.0
NMAAHC-HCA_20.42.A	1800.0	1434.0
NMAAHC-HCA_20.43.B	1812.0	1417.0
NMAAHC-HCA_20.43.D	1794.0	1423.0
NMAAHC-HCA_20.5.D.2	1269.0	810.0
NMAAHC-HCA_20.6.A.2	1272.0	906.0
NMAAHC-HCA_20.8.B	1812.0	1417.0
NMAAHC-HCA_20.9.A	1800.0	1434.0
NMAAHC-HCA_21.01.C	1700.0	1348.0
NMAAHC-HCA_21.01.D	1663.0	1335.0
NMAAHC-HCA_21.02.B	1316.0	1679.0
NMAAHC-HCA_21.03.B	1334.0	1653.0
NMAAHC-HCA_21.06.C	1640.0	1323.0
NMAAHC-HCA_21.08.A	1660.0	1348.0
NMAAHC-HCA_21.08.B	1660.0	1362.0
NMAAHC-HCA_21.13.B	1660.0	1362.0
NMAAHC-HCA_21.14.A	1660.0	1348.0
NMAAHC-HCA_21.15.A	1348.0	1660.0
NMAAHC-HCA_21.17.C	1640.0	1323.0
NMAAHC-HCA_21.20.A	1348.0	1660.0
NMAAHC-2007_1_69_21_20_C_001	1590.0	2000.0
NMAAHC-HCA_21.26.A	1348.0	1660.0
NMAAHC-HCA_21.26.C	1640.0	1323.0
NMAAHC-HCA_21.33.A	1348.0	1660.0
NMAAHC-HCA_20.42.B	1812.0	1417.0
NMAAHC-HCA_20.6.B	1812.0	1417.0
NMAAHC-HCA_20.7.C	1770.0	1410.0
NMAAHC-HCA_21.01.A	1679.0	1333.0
NMAAHC-HCA_21.02.D	1331.0	1672.0
NMAAHC-HCA_21.03.A	1657.0	1336.0
NMAAHC-HCA_21.03.D	1362.0	1640.0
NMAAHC-HCA_21.04.A	1660.0	1323.0
NMAAHC-HCA_21.05.A	1660.0	1348.0
NMAAHC-HCA_21.07.A	1660.0	1348.0
NMAAHC-HCA_21.07.B	1660.0	1362.0
NMAAHC-HCA_21.12.A	1660.0	1348.0
NMAAHC-HCA_21.13.C	1640.0	1323.0
NMAAHC-HCA_21.16.D	1672.0	1331.0
NMAAHC-HCA_21.18.A	1660.0	1348.0
NMAAHC-HCA_21.18.D	1672.0	1331.0
NMAAHC-HCA_21.52.B	1362.0	1660.0
NMAAHC-HCA_21.53.C	1640.0	1323.0
NMAAHC-HCA_21.53.D	1672.0	1331.0
NMAAHC-HCA_21.54.C	1640.0	1323.0
NMAAHC-HCA_21.57.A	1660.0	1348.0
NMAAHC-HCA_21.60.C	1514.0	1202.0
NMAAHC-2007_1_69_21_61_B	1601.0	2000.0
NMAAHC-2007_1_69_21_63_A	2000.0	1609.0
NMAAHC-HCA_21.64.A	1660.0	1348.0
NMAAHC-HCA_21.65.D	1328.0	1672.0
NMAAHC-HCA_3.11.C-000001	1806.0	1410.0
NMAAHC-HCA_3.12.A-000001	1812.0	1446.0
NMAAHC-HCA_3.12.D-000001	1746.0	1447.0
NMAAHC-HCA_3.15.D.1-000001	1225.0	770.0
NMAAHC-HCA_3.17.A-000001	1247.0	790.0
NMAAHC-HCA_3.18.C-000001	1806.0	1410.0
NMAAHC-HCA_3.2.A.2-000001	1446.0	1016.0
NMAAHC-HCA_3.2.B-000001	1866.0	1494.0
NMAAHC-HCA_3.21.C-000001	1410.0	1806.0
NMAAHC-HCA_3.22.C-000001	1410.0	1806.0
NMAAHC-HCA_3.24.A-000001	1812.0	1446.0
NMAAHC-HCA_3.35.C-000001	1410.0	1806.0
NMAAHC-HCA_3.35.C.1-000001	1368.0	842.0
NMAAHC-HCA_3.37.D.2-000001	1265.0	800.0
NMAAHC-HCA_3.38.A-000001	1812.0	1446.0
NMAAHC-HCA_3.38.D-000001	1447.0	1746.0
NMAAHC-HCA_3.39.B-000001	1494.0	1866.0
NMAAHC-HCA_3.4.A-000001	1812.0	1446.0
NMAAHC-HCA_3.4.B-000001	1494.0	1866.0
NMAAHC-HCA_3.41.B-000001	1866.0	1494.0
NMAAHC-HCA_3.41.C-000001	1410.0	1806.0
NMAAHC-HCA_3.42.B-000001	1866.0	1494.0
NMAAHC-HCA_3.42.C-000001	1410.0	1806.0
NMAAHC-HCA_3.42.C.2-000001	1276.0	822.0
NMAAHC-HCA_3.44.D-000001	1746.0	1447.0
NMAAHC-HCA_3.7.C.1-000001	1276.0	814.0
NMAAHC-HCA_20.22.B	1812.0	1417.0
NMAAHC-HCA_20.22.C	1770.0	1410.0
NMAAHC-HCA_20.23.D	1794.0	1423.0
NMAAHC-HCA_20.24.B	1812.0	1417.0
NMAAHC-HCA_20.24.D	1794.0	1423.0
NMAAHC-HCA_20.27.A	1800.0	1434.0
NMAAHC-HCA_20.30.B	1812.0	1417.0
NMAAHC-HCA_20.31.A	1800.0	1434.0
NMAAHC-HCA_20.32.D	1794.0	1423.0
NMAAHC-HCA_20.34.A	1800.0	1434.0
NMAAHC-HCA_20.34.B	1812.0	1417.0
NMAAHC-HCA_20.34.D	1794.0	1423.0
NMAAHC-HCA_20.37.B.2	1296.0	807.0
NMAAHC-HCA_20.37.D.2	1275.0	810.0
NMAAHC-HCA_20.39.B	1812.0	1417.0
NMAAHC-HCA_20.4.C.2	1284.0	819.0
NMAAHC-HCA_20.40.A	1800.0	1434.0
NMAAHC-HCA_20.41.D	1794.0	1423.0
NMAAHC-HCA_20.42.A	1800.0	1434.0
NMAAHC-HCA_20.43.B	1812.0	1417.0
NMAAHC-HCA_20.43.D	1794.0	1423.0
NMAAHC-HCA_20.45.A	1434.0	1800.0
NMAAHC-HCA_20.45.B	1812.0	1417.0
NMAAHC-HCA_20.8.C	1770.0	1410.0
NMAAHC-HCA_20.9.C	1410.0	1770.0
NMAAHC-HCA_21.03.B	1334.0	1653.0
NMAAHC-HCA_21.03.D	1362.0	1640.0
NMAAHC-HCA_21.06.B	1660.0	1362.0
NMAAHC-HCA_21.06.C	1640.0	1323.0
NMAAHC-HCA_21.06.D	1672.0	1331.0
NMAAHC-HCA_21.07.C	1640.0	1323.0
NMAAHC-HCA_21.09.B	1660.0	1362.0
NMAAHC-HCA_21.10.D	1672.0	1331.0
NMAAHC-HCA_21.13.B	1660.0	1362.0
NMAAHC-HCA_21.17.D	1672.0	1331.0
NMAAHC-HCA_21.22.B	1362.0	1660.0
NMAAHC-HCA_21.22.C	1640.0	1323.0
NMAAHC-HCA_21.24.A	1660.0	1348.0
NMAAHC-HCA_21.25.B	1660.0	1362.0
NMAAHC-HCA_21.31.C	1640.0	1323.0
NMAAHC-HCA_21.32.C	1323.0	1640.0
NMAAHC-HCA_21.35.B	1362.0	1660.0
NMAAHC-HCA_21.47.C	1640.0	1323.0
NMAAHC-HCA_21.48.A	1660.0	1348.0
NMAAHC-HCA_21.48.C	1323.0	1640.0
NMAAHC-HCA_21.49.D	1672.0	1331.0
NMAAHC-HCA_21.51.D	1672.0	1331.0
NMAAHC-HCA_21.52.A	1348.0	1660.0
NMAAHC-HCA_21.55.C	1640.0	1323.0
NMAAHC-HCA_21.56.D	1672.0	1331.0
NMAAHC-HCA_21.59.D	1672.0	1331.0
NMAAHC-HCA_21.60.B	1660.0	1362.0
NMAAHC-2007_1_69_21_61_C	1609.0	2000.0
NMAAHC-HCA_21.62.A	1660.0	1348.0
NMAAHC-HCA_21.63.D	1660.0	1308.0
NMAAHC-HCA_21.64.D	1657.0	1331.0
NMAAHC-HCA_3.11.B.2-000001	1290.0	822.0
NMAAHC-HCA_3.13.C-000001	1410.0	1806.0
NMAAHC-HCA_3.13.D-000001	1447.0	1746.0
NMAAHC-HCA_3.20.C.2-000001	1284.0	808.0
NMAAHC-HCA_3.24.D.2-000001	1295.0	826.0
NMAAHC-HCA_3.25.A.2-000001	1446.0	887.0
NMAAHC-HCA_3.25.C.2-000001	1063.0	793.0
NMAAHC-HCA_3.27.B-000001	1494.0	1866.0
NMAAHC-HCA_3.28.B-000001	1866.0	1494.0
NMAAHC-HCA_3.28.D-000001	1746.0	1447.0
NMAAHC-HCA_3.36.B-000001	1866.0	1494.0
NMAAHC-HCA_3.36.D-000001	1746.0	1447.0
NMAAHC-HCA_3.37.B-000001	1494.0	1866.0
NMAAHC-HCA_3.38.B-000001	1866.0	1494.0
NMAAHC-HCA_3.39.C.2-000001	1296.0	812.0
NMAAHC-HCA_3.40.C-000001	1806.0	1410.0
NMAAHC-HCA_3.7.C-000001	1410.0	1806.0
NMAAHC-HCA_4.1.C-000001	1740.0	1374.0
NMAAHC-HCA_4.13.B-000001	1782.0	1398.0
NMAAHC-HCA_4.15.A-000001	1794.0	1446.0
NMAAHC-HCA_4.18.A-000001	1446.0	1794.0
NMAAHC-HCA_4.26.D-000001	1698.0	1387.0
NMAAHC-HCA_4.27.A-000001	1794.0	1446.0
NMAAHC-HCA_4.29.D-000001	1698.0	1387.0
NMAAHC-HCA_4.3.C-000001	1740.0	1374.0
NMAAHC-HCA_4.30.C-000001	1740.0	1374.0
NMAAHC-HCA_4.34.B-000001	1782.0	1398.0
NMAAHC-HCA_4.35.C-000001	1740.0	1374.0
NMAAHC-HCA_4.36.D-000001	1698.0	1387.0
NMAAHC-HCA_4.37.D-000001	1698.0	1387.0
NMAAHC-HCA_4.38.B-000001	1398.0	1782.0
NMAAHC-HCA_4.39.D-000001	1698.0	1387.0
NMAAHC-HCA_4.41.A-000001	1794.0	1446.0
NMAAHC-HCA_4.41.B-000001	1782.0	1398.0
NMAAHC-HCA_4.42.B-000001	1782.0	1398.0
NMAAHC-HCA_4.42.D-000001	1387.0	1698.0
NMAAHC-HCA_4.43.A-000001	1794.0	1446.0
NMAAHC-HCA_4.45.B-000001	1782.0	1398.0
NMAAHC-HCA_4.46.A-000001	1794.0	1446.0
NMAAHC-HCA_4.46.B-000001	1782.0	1398.0
NMAAHC-HCA_4.48.D-000001	1698.0	1387.0
NMAAHC-HCA_4.5.D-000001	1698.0	1387.0
NMAAHC-HCA_4.51.A-000001	1446.0	1794.0
NMAAHC-HCA_4.53.D-000001	1387.0	1698.0
NMAAHC-HCA_4.54.D-000001	1698.0	1387.0
NMAAHC-HCA_4.59.B-000001	1782.0	1398.0
NMAAHC-HCA_4.60.B-000001	1782.0	1398.0
NMAAHC-HCA_4.61.A-000001	1794.0	1446.0
NMAAHC-HCA_4.66.B-000001	1398.0	1782.0
NMAAHC-HCA_4.70.B-000001	1398.0	1782.0
NMAAHC-HCA_4.75.A-000001	1446.0	1794.0
NMAAHC-HCA_4.76.A-000001	1794.0	1446.0
NMAAHC-HCA_4.9.D-000001	1698.0	1387.0
NMAAHC-HCA_5.11.B-000001	1848.0	1477.0
NMAAHC-HCA_5.12.A-000001	1770.0	1422.0
NMAAHC-HCA_5.13.C-000001	1734.0	1422.0
NMAAHC-HCA_5.14.D	1812.0	1465.0
NMAAHC-HCA_5.15.A-000001	1770.0	1422.0
NMAAHC-HCA_5.17.B-000001	1848.0	1477.0
NMAAHC-HCA_5.21.B.1-000001	1258.0	792.0
NMAAHC-HCA_5.22.B.2-000001	1275.0	810.0
NMAAHC-HCA_5.24.B-000001	1848.0	1477.0
NMAAHC-HCA_5.25.A-000001	1770.0	1422.0
NMAAHC-HCA_5.26.A.2-000001	1264.0	812.0
NMAAHC-HCA_5.26.D.1-000001	1287.0	814.0
NMAAHC-2007_1_69_5_29_B	1999.0	1257.0
NMAAHC-2007_1_69_5_29_D	1615.0	2000.0
NMAAHC-HCA_5.33.A.1-000001	1264.0	788.0
NMAAHC-HCA_5.35.C-000001	1734.0	1422.0
NMAAHC-HCA_5.36.B-000001	1477.0	1848.0
NMAAHC-HCA_5.36.C.1-000001	1264.0	808.0
NMAAHC-HCA_5.36.D	1465.0	1812.0
NMAAHC-HCA_5.36.D.2-000001	1275.0	802.0
NMAAHC-HCA_5.4.A-000001	1770.0	1422.0
NMAAHC-HCA_5.41.A-000001	1422.0	1770.0
NMAAHC-HCA_5.45.A-000001	1770.0	1422.0
NMAAHC-HCA_5.45.C-000001	1734.0	1422.0
NMAAHC-HCA_6.24.A	1746.0	1422.0
NMAAHC-HCA_6.25.C	1752.0	1392.0
NMAAHC-HCA_6.27.D	1728.0	1405.0
NMAAHC-HCA_6.28.C	1752.0	1392.0
NMAAHC-HCA_6.3.A	1746.0	1422.0
NMAAHC-HCA_6.30.B	1770.0	1422.0
NMAAHC-HCA_6.33.B	1770.0	1422.0
NMAAHC-HCA_6.39.A	1638.0	1357.0
NMAAHC-HCA_6.45.B	1770.0	1422.0
NMAAHC-HCA_6.46.B	1770.0	1422.0
NMAAHC-HCA_7.11.C.1	1300.0	786.0
NMAAHC-HCA_7.12.A	1380.0	1776.0
NMAAHC-HCA_7.14.A	1776.0	1380.0
NMAAHC-HCA_7.2.C.1	1275.0	790.0
NMAAHC-HCA_7.20.A	1776.0	1380.0
NMAAHC-HCA_7.20.D	1776.0	1404.0
NMAAHC-HCA_7.24.B.1	1362.0	792.0
NMAAHC-HCA_7.25.B	1752.0	1428.0
NMAAHC-HCA_7.26.A	1776.0	1380.0
NMAAHC-HCA_7.26.C	1398.0	1722.0
NMAAHC-HCA_7.3.B.1	1268.0	800.0
NMAAHC-HCA_7.30.A	1776.0	1380.0
NMAAHC-HCA_7.31.B	1752.0	1428.0
NMAAHC-HCA_7.31.C	1722.0	1398.0
NMAAHC-HCA_7.32.A	1776.0	1380.0
NMAAHC-HCA_7.35.C	1722.0	1398.0
NMAAHC-HCA_20.37.C.2	1281.0	804.0
NMAAHC-HCA_20.38.A.2	1284.0	822.0
NMAAHC-HCA_20.38.C.1	1296.0	759.0
NMAAHC-HCA_20.38.D.2	1242.0	774.0
NMAAHC-HCA_21.08.B	1660.0	1362.0
NMAAHC-HCA_3.9.D-000001	1447.0	1746.0
NMAAHC-HCA_4.1.A-000001	1794.0	1446.0
NMAAHC-HCA_4.10.D-000001	1698.0	1387.0
NMAAHC-HCA_4.12.C-000001	1740.0	1374.0
NMAAHC-HCA_4.12.D-000001	1698.0	1387.0
NMAAHC-HCA_4.13.D-000001	1698.0	1387.0
NMAAHC-HCA_4.18.B-000001	1398.0	1782.0
NMAAHC-HCA_4.2.B-000001	1782.0	1398.0
NMAAHC-HCA_4.23.B-000001	1782.0	1398.0
NMAAHC-HCA_4.24.C-000001	1740.0	1374.0
NMAAHC-HCA_4.25.D-000001	1698.0	1387.0
NMAAHC-HCA_4.37.B-000001	1782.0	1398.0
NMAAHC-HCA_4.38.A-000001	1446.0	1794.0
NMAAHC-HCA_4.40.A-000001	1794.0	1446.0
NMAAHC-HCA_4.40.C-000001	1740.0	1374.0
NMAAHC-HCA_4.49.D-000001	1698.0	1387.0
NMAAHC-HCA_4.5.B-000001	1782.0	1398.0
NMAAHC-HCA_4.50.C-000001	1740.0	1374.0
NMAAHC-HCA_4.51.C-000001	1374.0	1740.0
NMAAHC-HCA_4.52.B-000001	1398.0	1782.0
NMAAHC-HCA_4.58.D-000001	1698.0	1387.0
NMAAHC-HCA_4.59.A-000001	1794.0	1446.0
NMAAHC-HCA_4.6.D-000001	1698.0	1387.0
NMAAHC-HCA_4.61.A-000001	1794.0	1446.0
NMAAHC-HCA_4.62.A-000001	1794.0	1446.0
NMAAHC-HCA_4.62.D-000001	1698.0	1387.0
NMAAHC-HCA_4.63.A-000001	1794.0	1446.0
NMAAHC-HCA_4.64.C-000001	1374.0	1740.0
NMAAHC-HCA_4.65.C-000001	1374.0	1740.0
NMAAHC-HCA_4.65.D-000001	1387.0	1698.0
NMAAHC-HCA_4.67.D-000001	1387.0	1698.0
NMAAHC-HCA_4.68.A-000001	1446.0	1794.0
NMAAHC-HCA_4.68.D-000001	1387.0	1698.0
NMAAHC-HCA_4.69.C-000001	1374.0	1740.0
NMAAHC-HCA_4.70.B-000001	1398.0	1782.0
NMAAHC-HCA_4.71.C-000001	1374.0	1740.0
NMAAHC-HCA_4.74.D-000001	1387.0	1698.0
NMAAHC-HCA_4.76.C-000001	1740.0	1374.0
NMAAHC-2007_1_69_5_11_D	1999.0	1615.0
NMAAHC-HCA_5.13.D-000001	1812.0	1465.0
NMAAHC-HCA_5.19.A-000001	1770.0	1422.0
NMAAHC-HCA_5.21.A.1-000001	1274.0	794.0
NMAAHC-HCA_5.21.C	1422.0	1734.0
NMAAHC-HCA_5.22.A.2-000001	1268.0	800.0
NMAAHC-HCA_5.22.B.1-000001	1275.0	784.0
NMAAHC-HCA_5.22.B.2-000001	1275.0	810.0
NMAAHC-HCA_5.26.A-000001	1422.0	1770.0
NMAAHC-HCA_5.27.D-000001	1812.0	1465.0
NMAAHC-HCA_5.28.A.1-000001	1262.0	800.0
NMAAHC-HCA_5.29.C.2-000001	1272.0	822.0
NMAAHC-HCA_5.30.C-000001	1422.0	1734.0
NMAAHC-HCA_5.30.C.2-000001	1258.0	812.0
NMAAHC-HCA_5.30.D-000001	1465.0	1812.0
NMAAHC-HCA_5.37.B-000001	1848.0	1477.0
NMAAHC-HCA_5.37.D-000001	1812.0	1465.0
NMAAHC-HCA_5.38.D-000001	1812.0	1465.0
NMAAHC-HCA_5.4.A-000001	1770.0	1422.0
NMAAHC-HCA_5.4.D-000001	1812.0	1465.0
NMAAHC-HCA_5.40.A.2-000001	1280.0	810.0
NMAAHC-HCA_5.40.D-000001	1465.0	1812.0
NMAAHC-HCA_5.41.B-000001	1848.0	1477.0
NMAAHC-HCA_5.6.C-000001	1734.0	1422.0
NMAAHC-HCA_5.7.C-000001	1734.0	1422.0
NMAAHC-HCA_5.7.D-000001	1812.0	1465.0
NMAAHC-HCA_5.8.C-000001	1734.0	1422.0
NMAAHC-HCA_6.1.A	1422.0	1746.0
NMAAHC-HCA_6.14.D	1728.0	1405.0
NMAAHC-HCA_6.16.A	1746.0	1422.0
NMAAHC-HCA_6.16.D	1728.0	1405.0
NMAAHC-HCA_6.17.C	1752.0	1392.0
NMAAHC-HCA_6.18.D.1	1281.0	778.0
NMAAHC-HCA_6.20.A	1746.0	1422.0
NMAAHC-HCA_6.20.C	1752.0	1392.0
NMAAHC-HCA_6.21.B	1770.0	1422.0
NMAAHC-HCA_6.23.D	1728.0	1405.0
NMAAHC-HCA_6.24.C	1752.0	1392.0
NMAAHC-HCA_6.25.A	1746.0	1422.0
NMAAHC-HCA_6.26.B	1770.0	1422.0
NMAAHC-HCA_6.27.D	1728.0	1405.0
NMAAHC-HCA_6.29.B	1770.0	1422.0
NMAAHC-HCA_6.29.D	1728.0	1405.0
NMAAHC-HCA_6.31.B	1770.0	1422.0
NMAAHC-HCA_6.37.D	1728.0	1405.0
NMAAHC-HCA_6.4.C	1752.0	1392.0
NMAAHC-HCA_6.40.B	1770.0	1422.0
NMAAHC-HCA_6.41.C	1752.0	1392.0
NMAAHC-HCA_6.42.C	1752.0	1392.0
NMAAHC-HCA_6.44.C	1752.0	1392.0
NMAAHC-HCA_6.45.B	1770.0	1422.0
NMAAHC-HCA_6.45.D	1728.0	1405.0
NMAAHC-HCA_6.48.A	1746.0	1422.0
NMAAHC-HCA_6.5.B	1770.0	1422.0
NMAAHC-2007_1_69_6_5_C	1594.0	2000.0
NMAAHC-HCA_6.6.B	1770.0	1422.0
NMAAHC-HCA_6.7.C	1752.0	1392.0
NMAAHC-HCA_6.8.D	1728.0	1405.0
NMAAHC-HCA_7.1.A.1	1254.0	770.0
NMAAHC-HCA_7.10.D	1776.0	1404.0
NMAAHC-HCA_7.11.A	1776.0	1380.0
NMAAHC-HCA_7.12.C	1398.0	1722.0
NMAAHC-HCA_7.13.B	1428.0	1752.0
NMAAHC-HCA_7.13.C	1722.0	1398.0
NMAAHC-HCA_7.13.D	1776.0	1404.0
NMAAHC-HCA_7.14.A	1776.0	1380.0
NMAAHC-HCA_7.14.B.1	1260.0	774.0
NMAAHC-HCA_7.14.B.2	1260.0	812.0
NMAAHC-HCA_7.17.C.1	1296.0	800.0
NMAAHC-HCA_7.18.B	1752.0	1428.0
NMAAHC-HCA_7.2.D	1404.0	1776.0
NMAAHC-HCA_7.20.D	1776.0	1404.0
NMAAHC-HCA_7.22.A	1380.0	1776.0
NMAAHC-HCA_7.24.A	1776.0	1380.0
NMAAHC-HCA_7.24.B	1428.0	1752.0
NMAAHC-HCA_7.27.C.2	1278.0	810.0
NMAAHC-HCA_7.27.D.2	1274.0	798.0
NMAAHC-HCA_7.28.B	1752.0	1428.0
NMAAHC-HCA_7.3.A	1776.0	1380.0
NMAAHC-HCA_7.3.D.1	1270.0	792.0
NMAAHC-HCA_7.3.D.2	1270.0	796.0
NMAAHC-HCA_7.30.B	1752.0	1428.0
NMAAHC-HCA_7.31.C	1722.0	1398.0
NMAAHC-HCA_7.32.B	1752.0	1428.0
NMAAHC-HCA_7.32.D	1404.0	1776.0
NMAAHC-HCA_7.34.B	1752.0	1428.0
NMAAHC-HCA_7.35.C	1722.0	1398.0
NMAAHC-HCA_7.37.D	1776.0	1404.0
NMAAHC-HCA_7.38.B	1752.0	1428.0
NMAAHC-HCA_7.39.C	1722.0	1398.0
NMAAHC-HCA_7.4.D	1404.0	1776.0
NMAAHC-HCA_7.40.D	1404.0	1776.0
NMAAHC-HCA_7.41.B	1752.0	1428.0
NMAAHC-HCA_7.43.B	1428.0	1752.0
NMAAHC-HCA_7.44.D	1776.0	1404.0
NMAAHC-HCA_7.47.B	1752.0	1428.0
NMAAHC-HCA_7.6.A.1	1280.0	790.0
NMAAHC-HCA_7.6.B	1752.0	1428.0
NMAAHC-HCA_7.7.A	1776.0	1380.0
NMAAHC-HCA_7.7.C	1722.0	1398.0
NMAAHC-HCA_7.8.C	1722.0	1398.0
NMAAHC-HCA_8.04.D	1746.0	1387.0
NMAAHC-HCA_8.11.D	1746.0	1387.0
NMAAHC-HCA_8.15.A.2	1286.0	820.0
NMAAHC-HCA_8.17.A	1770.0	1440.0
NMAAHC-HCA_8.17.D	1746.0	1387.0
NMAAHC-HCA_8.18.C	1740.0	1404.0
NMAAHC-HCA_8.46.A	1770.0	1440.0
NMAAHC-HCA_9.12.D	1650.0	1351.0
NMAAHC-HCA_9.2.A	1674.0	1338.0
NMAAHC-HCA_9.24.C	1704.0	1350.0
NMAAHC-HCA_9.24.D	1650.0	1351.0
NMAAHC-HCA_9.26.C	1704.0	1350.0
NMAAHC-HCA_9.29.D	1650.0	1351.0
NMAAHC-HCA_9.3.A	1674.0	1338.0
NMAAHC-HCA_9.32.D	1650.0	1351.0
NMAAHC-HCA_9.34.C	1704.0	1350.0
NMAAHC-HCA_9.41.A.1	1270.0	794.0
NMAAHC-HCA_9.5.A	1674.0	1338.0
NMAAHC-HCA_9.8.A	1674.0	1338.0
NMAAHC-HCA_21.36.D	1331.0	1672.0
NMAAHC-HCA_21.37.C	1640.0	1323.0
NMAAHC-HCA_21.38.D	1672.0	1331.0
NMAAHC-HCA_21.39.A	1660.0	1348.0
NMAAHC-HCA_21.53.A	1660.0	1348.0
NMAAHC-2007_1_69_21_76_C_001	2000.0	1579.0
NMAAHC-2007_1_69_21_77_A_001	1554.0	2000.0
NMAAHC-2007_1_69_21_78_A_001	2000.0	1600.0
NMAAHC-2007_1_69_21_79_C_001	2000.0	1586.0
NMAAHC-2007_1_69_21_79_D_001	2000.0	1586.0
NMAAHC-HCA_3.1.A-000001	1812.0	1446.0
NMAAHC-HCA_3.11.A.1-000001	1446.0	886.0
NMAAHC-HCA_3.11.A.2-000001	1446.0	939.0
NMAAHC-HCA_3.11.B.1-000001	1282.0	810.0
NMAAHC-HCA_3.14.B-000001	1494.0	1866.0
NMAAHC-HCA_3.15.A-000001	1812.0	1446.0
NMAAHC-HCA_3.16.C-000001	1806.0	1410.0
NMAAHC-HCA_3.17.A-000001	1247.0	790.0
NMAAHC-HCA_3.17.D.2-000001	1287.0	814.0
NMAAHC-HCA_3.18.A-000001	1812.0	1446.0
NMAAHC-HCA_3.2.A.1-000001	1446.0	809.0
NMAAHC-HCA_3.2.B-000001	1866.0	1494.0
NMAAHC-HCA_3.20.D-000001	1447.0	1746.0
NMAAHC-HCA_3.21.B.2-000001	1288.0	826.0
NMAAHC-HCA_3.37.D.1-000001	1275.0	790.0
NMAAHC-HCA_3.4.C-000001	1806.0	1410.0
NMAAHC-HCA_3.40.D-000001	1447.0	1746.0
NMAAHC-HCA_3.42.C.1-000001	1276.0	782.0
NMAAHC-HCA_3.47.C-000001	1806.0	1410.0
NMAAHC-HCA_3.8.B.1-000001	1296.0	808.0
NMAAHC-HCA_4.18.A-000001	1446.0	1794.0
NMAAHC-HCA_4.19.D-000001	1698.0	1387.0
NMAAHC-HCA_4.2.D-000001	1387.0	1698.0
NMAAHC-HCA_4.24.D-000001	1698.0	1387.0
NMAAHC-HCA_4.25.B-000001	1782.0	1398.0
NMAAHC-HCA_4.26.B-000001	1782.0	1398.0
NMAAHC-HCA_4.29.A-000001	1446.0	1794.0
NMAAHC-HCA_4.29.B-000001	1398.0	1782.0
NMAAHC-HCA_4.31.D-000001	1387.0	1698.0
NMAAHC-HCA_4.32.A-000001	1794.0	1446.0
NMAAHC-HCA_4.32.C-000001	1740.0	1374.0
NMAAHC-HCA_4.43.C-000001	1740.0	1374.0
NMAAHC-HCA_7.28.D	1404.0	1776.0
NMAAHC-HCA_7.28.D.2	1252.0	790.0
NMAAHC-2007_1_69_7_29_B	2000.0	1594.0
