width	height	edan_id	ids_id
500.0	791.0	nmaahc_2007.1.69.10.28.D.1	NMAAHC-HCA_10_28_D_1
500.0	765.0	nmaahc_2007.1.69.10.28.D.2	NMAAHC-HCA_10_28_D_2
499.0	663.0	nmaahc_2007.1.69.10.29.A	NMAAHC-HCA_10_29_A
500.0	419.0	nmaahc_2007.1.69.10.29.B	NMAAHC-HCA_10_29_B
499.0	787.0	nmaahc_2007.1.69.10.29.B.1	NMAAHC-HCA_10_29_B_1
500.0	596.0	nmaahc_2007.1.69.10.3.B	NMAAHC-HCA_10_3_B
499.0	629.0	nmaahc_2007.1.69.10.3.C	NMAAHC-HCA_10_3_C
499.0	619.0	nmaahc_2007.1.69.10.3.D	NMAAHC-HCA_10_3_D
500.0	401.0	nmaahc_2007.1.69.10.30.A	NMAAHC-2007_1_69_10_30_A
499.0	796.0	nmaahc_2007.1.69.10.30.A.1	NMAAHC-HCA_10_30_A_1
499.0	770.0	nmaahc_2007.1.69.10.30.A.2	NMAAHC-HCA_10_30_A_2
500.0	596.0	nmaahc_2007.1.69.10.30.B	NMAAHC-HCA_10_30_B
500.0	397.0	nmaahc_2007.1.69.10.30.C	NMAAHC-HCA_10_30_C
499.0	619.0	nmaahc_2007.1.69.10.30.D	NMAAHC-HCA_10_30_D
499.0	663.0	nmaahc_2007.1.69.10.31.A	NMAAHC-HCA_10_31_A
500.0	419.0	nmaahc_2007.1.69.10.31.B	NMAAHC-HCA_10_31_B
499.0	807.0	nmaahc_2007.1.69.10.31.B.1	NMAAHC-HCA_10_31_B_1
500.0	778.0	nmaahc_2007.1.69.10.31.B.2	NMAAHC-HCA_10_31_B_2
500.0	397.0	nmaahc_2007.1.69.10.31.C	NMAAHC-HCA_10_31_C
500.0	804.0	nmaahc_2007.1.69.10.31.C.1	NMAAHC-HCA_10_31_C_1
500.0	765.0	nmaahc_2007.1.69.10.31.C.2	NMAAHC-HCA_10_31_C_2
499.0	619.0	nmaahc_2007.1.69.10.31.D	NMAAHC-HCA_10_31_D
499.0	663.0	nmaahc_2007.1.69.10.32.A	NMAAHC-HCA_10_32_A
500.0	419.0	nmaahc_2007.1.69.10.32.B	NMAAHC-HCA_10_32_B
500.0	397.0	nmaahc_2007.1.69.10.32.C	NMAAHC-HCA_10_32_C
499.0	787.0	nmaahc_2007.1.69.10.32.C.1	NMAAHC-HCA_10_32_C_1
499.0	619.0	nmaahc_2007.1.69.10.32.D	NMAAHC-HCA_10_32_D
500.0	377.0	nmaahc_2007.1.69.10.33.A	NMAAHC-HCA_10_33_A
499.0	784.0	nmaahc_2007.1.69.10.33.A.1	NMAAHC-HCA_10_33_A_1
500.0	756.0	nmaahc_2007.1.69.10.33.A.2	NMAAHC-HCA_10_33_A_2
500.0	419.0	nmaahc_2007.1.69.10.33.B	NMAAHC-HCA_10_33_B
500.0	397.0	nmaahc_2007.1.69.10.33.C	NMAAHC-HCA_10_33_C
499.0	802.0	nmaahc_2007.1.69.10.33.C.1	NMAAHC-HCA_10_33_C_1
500.0	800.0	nmaahc_2007.1.69.10.33.C.2	NMAAHC-HCA_10_33_C_2
499.0	619.0	nmaahc_2007.1.69.10.33.D	NMAAHC-HCA_10_33_D
500.0	377.0	nmaahc_2007.1.69.10.34.A	NMAAHC-HCA_10_34_A
500.0	596.0	nmaahc_2007.1.69.10.34.B	NMAAHC-HCA_10_34_B
499.0	629.0	nmaahc_2007.1.69.10.34.C	NMAAHC-HCA_10_34_C
499.0	619.0	nmaahc_2007.1.69.10.34.D	NMAAHC-HCA_10_34_D
499.0	629.0	nmaahc_2007.1.69.10.35.C	NMAAHC-HCA_10_35_C
499.0	663.0	nmaahc_2007.1.69.10.36.A	NMAAHC-HCA_10_36_A
500.0	397.0	nmaahc_2007.1.69.10.36.C	NMAAHC-HCA_10_36_C
500.0	403.0	nmaahc_2007.1.69.10.36.D	NMAAHC-HCA_10_36_D
500.0	805.0	nmaahc_2007.1.69.10.36.D.1	NMAAHC-HCA_10_36_D_1
500.0	761.0	nmaahc_2007.1.69.10.36.D.2	NMAAHC-HCA_10_36_D_2
499.0	663.0	nmaahc_2007.1.69.10.37.A	NMAAHC-HCA_10_37_A
500.0	419.0	nmaahc_2007.1.69.10.37.B	NMAAHC-HCA_10_37_B
499.0	629.0	nmaahc_2007.1.69.10.37.C	NMAAHC-HCA_10_37_C
500.0	403.0	nmaahc_2007.1.69.10.37.D	NMAAHC-HCA_10_37_D
499.0	787.0	nmaahc_2007.1.69.10.37.D.1	NMAAHC-HCA_10_37_D_1
499.0	663.0	nmaahc_2007.1.69.10.38.A	NMAAHC-HCA_10_38_A
500.0	419.0	nmaahc_2007.1.69.10.38.B	NMAAHC-HCA_10_38_B
499.0	619.0	nmaahc_2007.1.69.10.38.D	NMAAHC-HCA_10_38_D
499.0	663.0	nmaahc_2007.1.69.10.39.A	NMAAHC-HCA_10_39_A
499.0	619.0	nmaahc_2007.1.69.10.39.D	NMAAHC-HCA_10_39_D
499.0	663.0	nmaahc_2007.1.69.10.4.A	NMAAHC-HCA_10_4_A
500.0	596.0	nmaahc_2007.1.69.10.4.B	NMAAHC-HCA_10_4_B
499.0	629.0	nmaahc_2007.1.69.10.4.C	NMAAHC-HCA_10_4_C
499.0	619.0	nmaahc_2007.1.69.10.4.D	NMAAHC-HCA_10_4_D
499.0	663.0	nmaahc_2007.1.69.10.40.A	NMAAHC-HCA_10_40_A
500.0	596.0	nmaahc_2007.1.69.10.40.B	NMAAHC-HCA_10_40_B
499.0	619.0	nmaahc_2007.1.69.10.40.D	NMAAHC-HCA_10_40_D
500.0	377.0	nmaahc_2007.1.69.10.41.A	NMAAHC-HCA_10_41_A
500.0	800.0	nmaahc_2007.1.69.10.41.A.1	NMAAHC-HCA_10_41_A_1
499.0	770.0	nmaahc_2007.1.69.10.41.A.2	NMAAHC-HCA_10_41_A_2
499.0	629.0	nmaahc_2007.1.69.10.41.C	NMAAHC-HCA_10_41_C
499.0	663.0	nmaahc_2007.1.69.10.42.A	NMAAHC-HCA_10_42_A
500.0	419.0	nmaahc_2007.1.69.10.42.B	NMAAHC-HCA_10_42_B
499.0	787.0	nmaahc_2007.1.69.10.42.B.1	NMAAHC-HCA_10_42_B_1
500.0	397.0	nmaahc_2007.1.69.10.42.C	NMAAHC-HCA_10_42_C
499.0	619.0	nmaahc_2007.1.69.10.42.D	NMAAHC-HCA_10_42_D
499.0	663.0	nmaahc_2007.1.69.10.43.A	NMAAHC-HCA_10_43_A
500.0	403.0	nmaahc_2007.1.69.10.43.D	NMAAHC-HCA_10_43_D
499.0	787.0	nmaahc_2007.1.69.10.43.D.2	NMAAHC-HCA_10_43_D_2
500.0	397.0	nmaahc_2007.1.69.10.44.C	NMAAHC-HCA_10_44_C
500.0	403.0	nmaahc_2007.1.69.10.44.D	NMAAHC-HCA_10_44_D
500.0	377.0	nmaahc_2007.1.69.10.45.A	NMAAHC-HCA_10_45_A
499.0	619.0	nmaahc_2007.1.69.10.45.D	NMAAHC-HCA_10_45_D
499.0	663.0	nmaahc_2007.1.69.10.46.A	NMAAHC-HCA_10_46_A
500.0	397.0	nmaahc_2007.1.69.10.46.C	NMAAHC-HCA_10_46_C
500.0	814.0	nmaahc_2007.1.69.10.46.C.1	NMAAHC-HCA_10_46_C_1
500.0	802.0	nmaahc_2007.1.69.10.46.C.2	NMAAHC-HCA_10_46_C_2
499.0	663.0	nmaahc_2007.1.69.10.47.A	NMAAHC-HCA_10_47_A
500.0	596.0	nmaahc_2007.1.69.10.47.B	NMAAHC-HCA_10_47_B
499.0	629.0	nmaahc_2007.1.69.10.47.C	NMAAHC-HCA_10_47_C
499.0	619.0	nmaahc_2007.1.69.10.47.D	NMAAHC-HCA_10_47_D
500.0	596.0	nmaahc_2007.1.69.10.48.B	NMAAHC-HCA_10_48_B
499.0	629.0	nmaahc_2007.1.69.10.48.C	NMAAHC-HCA_10_48_C
499.0	619.0	nmaahc_2007.1.69.10.48.D	NMAAHC-HCA_10_48_D
499.0	629.0	nmaahc_2007.1.69.10.49.C	NMAAHC-HCA_10_49_C
499.0	619.0	nmaahc_2007.1.69.10.49.D	NMAAHC-HCA_10_49_D
500.0	596.0	nmaahc_2007.1.69.10.5.B	NMAAHC-HCA_10_5_B
499.0	629.0	nmaahc_2007.1.69.10.5.C	NMAAHC-HCA_10_5_C
499.0	619.0	nmaahc_2007.1.69.10.5.D	NMAAHC-HCA_10_5_D
499.0	663.0	nmaahc_2007.1.69.10.50.A	NMAAHC-HCA_10_50_A
500.0	596.0	nmaahc_2007.1.69.10.50.B	NMAAHC-HCA_10_50_B
499.0	619.0	nmaahc_2007.1.69.10.50.D	NMAAHC-HCA_10_50_D
499.0	663.0	nmaahc_2007.1.69.10.6.A	NMAAHC-HCA_10_6_A
500.0	596.0	nmaahc_2007.1.69.10.6.B	NMAAHC-HCA_10_6_B
499.0	629.0	nmaahc_2007.1.69.10.6.C	NMAAHC-HCA_10_6_C
499.0	619.0	nmaahc_2007.1.69.10.6.D	NMAAHC-HCA_10_6_D
499.0	663.0	nmaahc_2007.1.69.10.7.A	NMAAHC-HCA_10_7_A
500.0	596.0	nmaahc_2007.1.69.10.7.B	NMAAHC-HCA_10_7_B
499.0	629.0	nmaahc_2007.1.69.10.7.C	NMAAHC-HCA_10_7_C
499.0	619.0	nmaahc_2007.1.69.10.7.D	NMAAHC-HCA_10_7_D
499.0	663.0	nmaahc_2007.1.69.10.8.A	NMAAHC-HCA_10_8_A
500.0	419.0	nmaahc_2007.1.69.10.8.B	NMAAHC-HCA_10_8_B
500.0	825.0	nmaahc_2007.1.69.10.8.B.1	NMAAHC-HCA_10_8_B_1
500.0	940.0	nmaahc_2007.1.69.10.8.B.2	NMAAHC-HCA_10_8_B_2
499.0	629.0	nmaahc_2007.1.69.10.8.C	NMAAHC-HCA_10_8_C
499.0	619.0	nmaahc_2007.1.69.10.8.D	NMAAHC-HCA_10_8_D
499.0	663.0	nmaahc_2007.1.69.10.9.A	NMAAHC-HCA_10_9_A
500.0	596.0	nmaahc_2007.1.69.10.9.B	NMAAHC-HCA_10_9_B
500.0	397.0	nmaahc_2007.1.69.10.9.C	NMAAHC-HCA_10_9_C
499.0	787.0	nmaahc_2007.1.69.10.9.C.2	NMAAHC-HCA_10_9_C_2
500.0	403.0	nmaahc_2007.1.69.10.9.D	NMAAHC-HCA_10_9_D
499.0	787.0	nmaahc_2007.1.69.10.9.D.2	NMAAHC-HCA_10_9_D_2
500.0	592.0	nmaahc_2007.1.69.11.1.A	NMAAHC-HCA_11_1_A
500.0	628.0	nmaahc_2007.1.69.11.1.B	NMAAHC-HCA_11_1_B
500.0	408.0	nmaahc_2007.1.69.11.1.C	NMAAHC-HCA_11_1_C
499.0	625.0	nmaahc_2007.1.69.11.1.D	NMAAHC-HCA_11_1_D
500.0	592.0	nmaahc_2007.1.69.11.10.A	NMAAHC-HCA_11_10_A
500.0	628.0	nmaahc_2007.1.69.11.10.B	NMAAHC-HCA_11_10_B
500.0	612.0	nmaahc_2007.1.69.11.10.C	NMAAHC-HCA_11_10_C
499.0	625.0	nmaahc_2007.1.69.11.10.D	NMAAHC-HCA_11_10_D
500.0	592.0	nmaahc_2007.1.69.11.11.A	NMAAHC-HCA_11_11_A
500.0	628.0	nmaahc_2007.1.69.11.11.B	NMAAHC-HCA_11_11_B
500.0	612.0	nmaahc_2007.1.69.11.11.C	NMAAHC-HCA_11_11_C
499.0	625.0	nmaahc_2007.1.69.11.11.D	NMAAHC-HCA_11_11_D
500.0	592.0	nmaahc_2007.1.69.11.12.A	NMAAHC-HCA_11_12_A
500.0	628.0	nmaahc_2007.1.69.11.12.B	NMAAHC-HCA_11_12_B
500.0	612.0	nmaahc_2007.1.69.11.12.C	NMAAHC-HCA_11_12_C
499.0	625.0	nmaahc_2007.1.69.11.12.D	NMAAHC-HCA_11_12_D
500.0	592.0	nmaahc_2007.1.69.11.13.A	NMAAHC-HCA_11_13_A
500.0	398.0	nmaahc_2007.1.69.11.13.B	NMAAHC-HCA_11_13_B
500.0	783.0	nmaahc_2007.1.69.11.13.B.1	NMAAHC-HCA_11_13_B_1
500.0	780.0	nmaahc_2007.1.69.11.13.B.2	NMAAHC-HCA_11_13_B_2
500.0	612.0	nmaahc_2007.1.69.11.13.C	NMAAHC-HCA_11_13_C
499.0	625.0	nmaahc_2007.1.69.11.13.D	NMAAHC-HCA_11_13_D
500.0	592.0	nmaahc_2007.1.69.11.14.A	NMAAHC-HCA_11_14_A
500.0	628.0	nmaahc_2007.1.69.11.14.B	NMAAHC-HCA_11_14_B
500.0	612.0	nmaahc_2007.1.69.11.14.C	NMAAHC-HCA_11_14_C
500.0	592.0	nmaahc_2007.1.69.11.15.A	NMAAHC-HCA_11_15_A
500.0	628.0	nmaahc_2007.1.69.11.15.B	NMAAHC-HCA_11_15_B
500.0	408.0	nmaahc_2007.1.69.11.15.C	NMAAHC-HCA_11_15_C
500.0	789.0	nmaahc_2007.1.69.11.15.C.1	NMAAHC-HCA_11_15_C_1
500.0	769.0	nmaahc_2007.1.69.11.15.C.2	NMAAHC-HCA_11_15_C_2
500.0	400.0	nmaahc_2007.1.69.11.15.D	NMAAHC-HCA_11_15_D
500.0	803.0	nmaahc_2007.1.69.11.15.D.1	NMAAHC-HCA_11_15_D_1
500.0	788.0	nmaahc_2007.1.69.11.15.D.2	NMAAHC-HCA_11_15_D_2
500.0	592.0	nmaahc_2007.1.69.11.16.A	NMAAHC-HCA_11_16_A
500.0	628.0	nmaahc_2007.1.69.11.16.B	NMAAHC-HCA_11_16_B
500.0	612.0	nmaahc_2007.1.69.11.16.C	NMAAHC-HCA_11_16_C
499.0	625.0	nmaahc_2007.1.69.11.16.D	NMAAHC-HCA_11_16_D
500.0	592.0	nmaahc_2007.1.69.11.17.A	NMAAHC-HCA_11_17_A
500.0	628.0	nmaahc_2007.1.69.11.17.B	NMAAHC-HCA_11_17_B
500.0	612.0	nmaahc_2007.1.69.11.17.C	NMAAHC-HCA_11_17_C
499.0	625.0	nmaahc_2007.1.69.11.17.D	NMAAHC-HCA_11_17_D
500.0	592.0	nmaahc_2007.1.69.11.18.A	NMAAHC-HCA_11_18_A
500.0	628.0	nmaahc_2007.1.69.11.18.B	NMAAHC-HCA_11_18_B
500.0	408.0	nmaahc_2007.1.69.11.18.C	NMAAHC-HCA_11_18_C
500.0	400.0	nmaahc_2007.1.69.11.18.D	NMAAHC-HCA_11_18_D
500.0	592.0	nmaahc_2007.1.69.11.19.A	NMAAHC-HCA_11_19_A
500.0	628.0	nmaahc_2007.1.69.11.19.B	NMAAHC-HCA_11_19_B
500.0	612.0	nmaahc_2007.1.69.11.19.C	NMAAHC-HCA_11_19_C
499.0	625.0	nmaahc_2007.1.69.11.19.D	NMAAHC-HCA_11_19_D
500.0	592.0	nmaahc_2007.1.69.11.2.A	NMAAHC-HCA_11_2_A
500.0	628.0	nmaahc_2007.1.69.11.2.B	NMAAHC-HCA_11_2_B
500.0	408.0	nmaahc_2007.1.69.11.2.C	NMAAHC-HCA_11_2_C
500.0	592.0	nmaahc_2007.1.69.11.20.A	NMAAHC-HCA_11_20_A
500.0	628.0	nmaahc_2007.1.69.11.20.B	NMAAHC-HCA_11_20_B
500.0	612.0	nmaahc_2007.1.69.11.20.C	NMAAHC-HCA_11_20_C
499.0	625.0	nmaahc_2007.1.69.11.20.D	NMAAHC-HCA_11_20_D
500.0	592.0	nmaahc_2007.1.69.11.21.A	NMAAHC-HCA_11_21_A
500.0	628.0	nmaahc_2007.1.69.11.21.B	NMAAHC-HCA_11_21_B
500.0	612.0	nmaahc_2007.1.69.11.21.C	NMAAHC-HCA_11_21_C
499.0	625.0	nmaahc_2007.1.69.11.21.D	NMAAHC-HCA_11_21_D
500.0	592.0	nmaahc_2007.1.69.11.22.A	NMAAHC-HCA_11_22_A
500.0	628.0	nmaahc_2007.1.69.11.22.B	NMAAHC-HCA_11_22_B
500.0	612.0	nmaahc_2007.1.69.11.22.C	NMAAHC-HCA_11_22_C
500.0	422.0	nmaahc_2007.1.69.11.23.A	NMAAHC-HCA_11_23_A
499.0	802.0	nmaahc_2007.1.69.11.23.A.1	NMAAHC-HCA_11_23_A_1
499.0	802.0	nmaahc_2007.1.69.11.23.A.2	NMAAHC-HCA_11_23_A_2
500.0	398.0	nmaahc_2007.1.69.11.23.B	NMAAHC-HCA_11_23_B
499.0	789.0	nmaahc_2007.1.69.11.23.B.1	NMAAHC-HCA_11_23_B_1
500.0	784.0	nmaahc_2007.1.69.11.23.B.2	NMAAHC-HCA_11_23_B_2
500.0	408.0	nmaahc_2007.1.69.11.23.C	NMAAHC-HCA_11_23_C
500.0	811.0	nmaahc_2007.1.69.11.23.C.1	NMAAHC-HCA_11_23_C_1
500.0	780.0	nmaahc_2007.1.69.11.23.C.2	NMAAHC-HCA_11_23_C_2
500.0	400.0	nmaahc_2007.1.69.11.23.D	NMAAHC-HCA_11_23_D
500.0	786.0	nmaahc_2007.1.69.11.23.D.1	NMAAHC-HCA_11_23_D_1
500.0	771.0	nmaahc_2007.1.69.11.23.D.2	NMAAHC-HCA_11_23_D_2
500.0	422.0	nmaahc_2007.1.69.11.24.A	NMAAHC-HCA_11_24_A
500.0	628.0	nmaahc_2007.1.69.11.24.B	NMAAHC-HCA_11_24_B
500.0	612.0	nmaahc_2007.1.69.11.24.C	NMAAHC-HCA_11_24_C
499.0	625.0	nmaahc_2007.1.69.11.24.D	NMAAHC-HCA_11_24_D
500.0	422.0	nmaahc_2007.1.69.11.25.A	NMAAHC-HCA_11_25_A
500.0	398.0	nmaahc_2007.1.69.11.25.B	NMAAHC-HCA_11_25_B
500.0	612.0	nmaahc_2007.1.69.11.25.C	NMAAHC-HCA_11_25_C
500.0	400.0	nmaahc_2007.1.69.11.25.D	NMAAHC-HCA_11_25_D
500.0	592.0	nmaahc_2007.1.69.11.26.A	NMAAHC-HCA_11_26_A
500.0	628.0	nmaahc_2007.1.69.11.26.B	NMAAHC-HCA_11_26_B
500.0	612.0	nmaahc_2007.1.69.11.26.C	NMAAHC-HCA_11_26_C
499.0	625.0	nmaahc_2007.1.69.11.26.D	NMAAHC-HCA_11_26_D
500.0	592.0	nmaahc_2007.1.69.11.27.A	NMAAHC-HCA_11_27_A
500.0	628.0	nmaahc_2007.1.69.11.27.B	NMAAHC-HCA_11_27_B
500.0	612.0	nmaahc_2007.1.69.11.27.C	NMAAHC-HCA_11_27_C
499.0	625.0	nmaahc_2007.1.69.11.27.D	NMAAHC-HCA_11_27_D
500.0	422.0	nmaahc_2007.1.69.11.28.A	NMAAHC-HCA_11_28_A
500.0	799.0	nmaahc_2007.1.69.11.28.A.1	NMAAHC-HCA_11_28_A_1
500.0	782.0	nmaahc_2007.1.69.11.28.A.2	NMAAHC-HCA_11_28_A_2
500.0	398.0	nmaahc_2007.1.69.11.28.B	NMAAHC-HCA_11_28_B
500.0	779.0	nmaahc_2007.1.69.11.28.B.1	NMAAHC-HCA_11_28_B_1
500.0	327.0	nmaahc_2007.1.69.11.28.B.2	NMAAHC-HCA_11_28_B_2
500.0	408.0	nmaahc_2007.1.69.11.28.C	NMAAHC-HCA_11_28_C
500.0	802.0	nmaahc_2007.1.69.11.28.C.1	NMAAHC-HCA_11_28_C_1
500.0	793.0	nmaahc_2007.1.69.11.28.C.2	NMAAHC-HCA_11_28_C_2
500.0	592.0	nmaahc_2007.1.69.11.29.A	NMAAHC-HCA_11_29_A
500.0	612.0	nmaahc_2007.1.69.11.29.C	NMAAHC-HCA_11_29_C
499.0	625.0	nmaahc_2007.1.69.11.29.D	NMAAHC-HCA_11_29_D
500.0	592.0	nmaahc_2007.1.69.11.3.A	NMAAHC-HCA_11_3_A
500.0	628.0	nmaahc_2007.1.69.11.3.B	NMAAHC-HCA_11_3_B
500.0	612.0	nmaahc_2007.1.69.11.3.C	NMAAHC-HCA_11_3_C
499.0	625.0	nmaahc_2007.1.69.11.3.D	NMAAHC-HCA_11_3_D
500.0	592.0	nmaahc_2007.1.69.11.30.A	NMAAHC-HCA_11_30_A
500.0	398.0	nmaahc_2007.1.69.11.30.B	NMAAHC-HCA_11_30_B
500.0	612.0	nmaahc_2007.1.69.11.30.C	NMAAHC-HCA_11_30_C
499.0	625.0	nmaahc_2007.1.69.11.30.D	NMAAHC-HCA_11_30_D
500.0	592.0	nmaahc_2007.1.69.11.31.A	NMAAHC-HCA_11_31_A
500.0	628.0	nmaahc_2007.1.69.11.31.B	NMAAHC-HCA_11_31_B
500.0	612.0	nmaahc_2007.1.69.11.31.C	NMAAHC-HCA_11_31_C
499.0	625.0	nmaahc_2007.1.69.11.31.D	NMAAHC-HCA_11_31_D
500.0	592.0	nmaahc_2007.1.69.11.32.A	NMAAHC-HCA_11_32_A
500.0	628.0	nmaahc_2007.1.69.11.32.B	NMAAHC-HCA_11_32_B
500.0	408.0	nmaahc_2007.1.69.11.32.C	NMAAHC-HCA_11_32_C
499.0	787.0	nmaahc_2007.1.69.11.32.C.2	NMAAHC-HCA_11_32_C_2
499.0	625.0	nmaahc_2007.1.69.11.32.D	NMAAHC-HCA_11_32_D
500.0	592.0	nmaahc_2007.1.69.11.33.A	NMAAHC-HCA_11_33_A
500.0	628.0	nmaahc_2007.1.69.11.33.B	NMAAHC-HCA_11_33_B
500.0	612.0	nmaahc_2007.1.69.11.33.C	NMAAHC-HCA_11_33_C
499.0	625.0	nmaahc_2007.1.69.11.33.D	NMAAHC-HCA_11_33_D
500.0	422.0	nmaahc_2007.1.69.11.34.A	NMAAHC-HCA_11_34_A
500.0	628.0	nmaahc_2007.1.69.11.34.B	NMAAHC-HCA_11_34_B
500.0	408.0	nmaahc_2007.1.69.11.34.C	NMAAHC-HCA_11_34_C
499.0	625.0	nmaahc_2007.1.69.11.34.D	NMAAHC-HCA_11_34_D
500.0	592.0	nmaahc_2007.1.69.11.35.A	NMAAHC-HCA_11_35_A
500.0	612.0	nmaahc_2007.1.69.11.35.C	NMAAHC-HCA_11_35_C
499.0	625.0	nmaahc_2007.1.69.11.35.D	NMAAHC-HCA_11_35_D
500.0	592.0	nmaahc_2007.1.69.11.36.A	NMAAHC-HCA_11_36_A
500.0	628.0	nmaahc_2007.1.69.11.36.B	NMAAHC-HCA_11_36_B
500.0	612.0	nmaahc_2007.1.69.11.36.C	NMAAHC-HCA_11_36_C
500.0	422.0	nmaahc_2007.1.69.11.37.A	NMAAHC-HCA_11_37_A
500.0	398.0	nmaahc_2007.1.69.11.37.B	NMAAHC-HCA_11_37_B
500.0	408.0	nmaahc_2007.1.69.11.37.C	NMAAHC-HCA_11_37_C
499.0	625.0	nmaahc_2007.1.69.11.37.D	NMAAHC-HCA_11_37_D
500.0	422.0	nmaahc_2007.1.69.11.38.A	NMAAHC-HCA_11_38_A
500.0	773.0	nmaahc_2007.1.69.11.38.A.1	NMAAHC-HCA_11_38_A_1
500.0	756.0	nmaahc_2007.1.69.11.38.A.2	NMAAHC-HCA_11_38_A_2
500.0	398.0	nmaahc_2007.1.69.11.38.B	NMAAHC-HCA_11_38_B
500.0	775.0	nmaahc_2007.1.69.11.38.B.1	NMAAHC-HCA_11_38_B_1
500.0	784.0	nmaahc_2007.1.69.11.38.B.2	NMAAHC-HCA_11_38_B_2
500.0	408.0	nmaahc_2007.1.69.11.38.C	NMAAHC-HCA_11_38_C
500.0	810.0	nmaahc_2007.1.69.11.38.C.1	NMAAHC-HCA_11_38_C_1
500.0	769.0	nmaahc_2007.1.69.11.38.C.2	NMAAHC-HCA_11_38_C_2
500.0	400.0	nmaahc_2007.1.69.11.38.D	NMAAHC-HCA_11_38_D
500.0	811.0	nmaahc_2007.1.69.11.38.D.1	NMAAHC-HCA_11_38_D_1
500.0	781.0	nmaahc_2007.1.69.11.38.D.2	NMAAHC-HCA_11_38_D_2
500.0	422.0	nmaahc_2007.1.69.11.39.A	NMAAHC-HCA_11_39_A
500.0	628.0	nmaahc_2007.1.69.11.39.B	NMAAHC-HCA_11_39_B
500.0	408.0	nmaahc_2007.1.69.11.39.C	NMAAHC-HCA_11_39_C
499.0	625.0	nmaahc_2007.1.69.11.39.D	NMAAHC-HCA_11_39_D
500.0	592.0	nmaahc_2007.1.69.11.4.A	NMAAHC-HCA_11_4_A
500.0	628.0	nmaahc_2007.1.69.11.4.B	NMAAHC-HCA_11_4_B
500.0	612.0	nmaahc_2007.1.69.11.4.C	NMAAHC-HCA_11_4_C
500.0	592.0	nmaahc_2007.1.69.11.40.A	NMAAHC-HCA_11_40_A
500.0	628.0	nmaahc_2007.1.69.11.40.B	NMAAHC-HCA_11_40_B
500.0	408.0	nmaahc_2007.1.69.11.40.C	NMAAHC-HCA_11_40_C
500.0	812.0	nmaahc_2007.1.69.11.40.C.1	NMAAHC-HCA_11_40_C_1
500.0	762.0	nmaahc_2007.1.69.11.40.C.2	NMAAHC-HCA_11_40_C_2
500.0	400.0	nmaahc_2007.1.69.11.40.D	NMAAHC-HCA_11_40_D
500.0	422.0	nmaahc_2007.1.69.11.41.A	NMAAHC-HCA_11_41_A
500.0	790.0	nmaahc_2007.1.69.11.41.A.1	NMAAHC-HCA_11_41_A_1
500.0	773.0	nmaahc_2007.1.69.11.41.A.2	NMAAHC-HCA_11_41_A_2
500.0	398.0	nmaahc_2007.1.69.11.41.B	NMAAHC-HCA_11_41_B
500.0	803.0	nmaahc_2007.1.69.11.41.B.1	NMAAHC-HCA_11_41_B_1
500.0	780.0	nmaahc_2007.1.69.11.41.B.2	NMAAHC-HCA_11_41_B_2
500.0	408.0	nmaahc_2007.1.69.11.41.C	NMAAHC-HCA_11_41_C
500.0	811.0	nmaahc_2007.1.69.11.41.C.1	NMAAHC-HCA_11_41_C_1
500.0	781.0	nmaahc_2007.1.69.11.41.C.2	NMAAHC-HCA_11_41_C_2
499.0	625.0	nmaahc_2007.1.69.11.41.D	NMAAHC-HCA_11_41_D
500.0	422.0	nmaahc_2007.1.69.11.42.A	NMAAHC-HCA_11_42_A
500.0	787.0	nmaahc_2007.1.69.11.42.A.1	NMAAHC-HCA_11_42_A_1
500.0	778.0	nmaahc_2007.1.69.11.42.A.2	NMAAHC-HCA_11_42_A_2
500.0	398.0	nmaahc_2007.1.69.11.42.B	NMAAHC-HCA_11_42_B
500.0	782.0	nmaahc_2007.1.69.11.42.B.1	NMAAHC-HCA_11_42_B_1
500.0	768.0	nmaahc_2007.1.69.11.42.B.2	NMAAHC-HCA_11_42_B_2
500.0	408.0	nmaahc_2007.1.69.11.42.C	NMAAHC-HCA_11_42_C
500.0	811.0	nmaahc_2007.1.69.11.42.C.1	NMAAHC-HCA_11_42_C_1
499.0	792.0	nmaahc_2007.1.69.11.42.C.2	NMAAHC-HCA_11_42_C_2
500.0	400.0	nmaahc_2007.1.69.11.42.D	NMAAHC-HCA_11_42_D
500.0	803.0	nmaahc_2007.1.69.11.42.D.1	NMAAHC-HCA_11_42_D_1
500.0	782.0	nmaahc_2007.1.69.11.42.D.2	NMAAHC-HCA_11_42_D_2
500.0	592.0	nmaahc_2007.1.69.11.43.A	NMAAHC-HCA_11_43_A
500.0	628.0	nmaahc_2007.1.69.11.43.B	NMAAHC-HCA_11_43_B
500.0	612.0	nmaahc_2007.1.69.11.43.C	NMAAHC-HCA_11_43_C
499.0	625.0	nmaahc_2007.1.69.11.43.D	NMAAHC-HCA_11_43_D
500.0	592.0	nmaahc_2007.1.69.11.44.A	NMAAHC-HCA_11_44_A
500.0	398.0	nmaahc_2007.1.69.11.44.B	NMAAHC-HCA_11_44_B
500.0	792.0	nmaahc_2007.1.69.11.44.B.1	NMAAHC-HCA_11_44_B_1
500.0	766.0	nmaahc_2007.1.69.11.44.B.2	NMAAHC-HCA_11_44_B_2
500.0	612.0	nmaahc_2007.1.69.11.44.C	NMAAHC-HCA_11_44_C
